,Return_On_Equity,Current_Ratio,Asster_Turnover,WACC,Dividend_Yield,Earnings_Yield,Revenue_Change,Net_Income_Change,Price_Change
18,0.18738586429131224,1.1259616389054872,0.9281306907145178,0.057569459908160245,0.0916627272783962,0.13688760061000219,1.014251059898314,0.8145844559720049,0.03680890455134913
19,0.19694715101632168,1.2114100573576045,0.9019026162336565,0.06000128940785861,0.017526474262126283,0.06708355199511049,1.0882287431796398,1.2496587366461063,-0.016040561087690957
20,1.5607601454639075,0.9880116717592975,1.087077369016657,0.07553044978462804,0.00496304759234946,0.032035840624887416,0.9719953946968006,0.9718645732092221,-0.039990782417021135
21,1.9695887275023682,0.8793560286267226,1.1178523337727317,0.06904698103643772,0.007092274065326985,0.047658481978949674,1.077937876041846,1.0541085762568652,0.023505553802740286
22,0.05400473177955985,1.9382484534086162,0.1478094308906044,0.08145433928275969,,,1.0438095057825898,1.1577214238416522,-0.013397863755401092
23,0.04575337866883928,1.1034166278277704,0.14145409405528533,0.08028203651487774,0.06572143670247271,0.028921538334120304,1.1245782645252616,1.5269860355805756,0.0018621892668282348
24,-0.1696833792788402,18.404548465032974,0.0,0.09767866681910065,0.0,-0.6428571401201949,1.0,4.439817198812407,0.0
25,-0.0332765818755398,19.030222854192587,0.0,0.0967974252652322,0.0,-0.08333333519597852,1.0,0.85264948066191,0.06896555622182589
26,0.4694015444015444,0.8721228297349436,0.40321874234472316,0.04991861894688625,0.038878129305802644,0.017939495143785827,0.9356461225755331,0.410865157147685,0.00209831900004644
27,0.6859858583516866,0.9636062021802424,0.4182414178163611,0.05123139918953598,0.03685580174883418,0.043219785479068254,1.0330444685659377,1.0254721885288511,7.380922063101642e-05
28,0.1083818102208044,1.0,0.041854230219540864,0.08395240109744037,0.011335650926659894,0.09443920965224126,1.0582670267608079,0.9194164170511497,-0.02217527499255188
29,0.1270585625719083,1.0,0.041530667644215195,0.08876171793546572,0.012967681497090277,0.11696780456154429,0.9363233377778324,1.438665129700597,0.027577882257587234
30,-1.4833526400358732,6.82594163774264,0.02202012022300433,0.10386265892505325,0.0,-1.1037923647429095,0.4713333333333333,0.46736366205142693,-0.0744336651981162
31,-2.0047205438066467,3.386392347951633,0.037695071997587516,0.16225355000023872,0.0,-7.003246926722513,0.3,1.0083339269178717,0.05714285714285714
32,0.17641137396346315,0.9328151670925793,0.5777758448223372,0.08560237908332302,0.27774602014108685,0.32800000558580683,1.0940850437105292,1.1410228079867413,-0.02996260668114916
33,0.15332212044577279,0.9938455521764412,0.5256348189967713,0.07605934717388768,0.27344252891332527,0.3213232498090533,1.2479538875280494,1.1135033481554388,0.0
34,,1.8480743177859493,,,0.0,0.12832822084433188,,,-0.03198930681403327
35,0.4714251949893642,1.2074597909756555,1.9286107015220053,0.07203156074737359,0.0,0.2498186889818689,1.568852475680291,1.8732156273478588,0.00409343745378707
36,-0.14421934089681254,59.01412872841444,0.0,,0.0,-0.217647052718694,1.0,0.5378803143260125,0.008333325054910776
37,-0.23818779545509083,37.71996466431096,0.0,,0.0,-0.2911392545646597,1.0,0.5137149363419936,0.05504581737815471
38,0.13961886771487306,1.4046309220789883,1.6410401929586313,0.0824714159051486,,,1.0371224348628083,1.0907118055555556,0.004249663281076578
39,0.13417190775681342,1.1537097250960686,1.6033601018710593,0.07536980658201274,0.017868365856922,0.0794691267930282,1.2533474617088913,1.824228028503563,-0.00024451752708354963
40,0.1191267531822758,0.0,0.04581159383824621,0.1170652827677229,0.13580413409735775,0.11791831119988058,1.1646865171606675,1.1401270170635054,0.012705536236166768
41,0.11092388277001398,0.0,0.03633203503612451,0.10383149127561439,0.16628734455120678,0.1469947106213182,1.0476170330144536,0.9601620984379605,0.01032611619547388
42,0.14825272647203586,1.6378874358789104,0.5478323817849046,0.06947744119858554,0.018720504927691214,0.030128641382546856,0.9188142853870296,0.8254723784797346,-0.00841553060535946
43,0.18898217303603554,1.6285105558783652,0.58643434804804,0.06629458778405525,0.0176216798707461,0.03678143577058524,1.0134184561810795,0.9804836656767076,-0.002797098258158064
44,-0.5075263788618362,4.59990260827221,0.199668404812224,0.15369256398513942,0.0,-0.184,3.5510556971241356,0.9109342006898632,-0.05106378316123569
45,-0.44999675399406275,14.317886106407629,0.053734992786756974,0.157197529603757,0.0,-0.3562231876299023,1.5892392247613538,1.1961251862891207,0.02313622409825836
46,-0.05493958633828955,17.733614443034348,0.016414966206383597,0.08871960102368513,0.005597112043929196,-0.062167461689051004,0.7277767157331294,-0.8260898940932048,0.009882242437365412
47,0.06317668727630503,13.0106232444191,0.017388327117280628,0.08871960097244527,0.004783107285435902,0.06419521232789155,1.1022493810251277,3.1464179421768708,0.0036697213993499983
48,0.11252517853872918,2.330160456894207,0.6713763994492007,0.06986462898087928,0.002461865421434896,0.06151046118682274,1.1013553329404833,3.531609195402299,-0.015134971348382167
49,0.03563200737213946,2.1096153846153847,0.638750352874753,0.06899495030212574,0.0037631902405115603,0.026597307022325788,1.0520768753874767,0.6529080675422139,0.005822643666803807
50,-0.5393805895412986,4.0431186818435085,0.879932699570611,0.05684319277874974,0.0,-0.042797828899920363,1.0683472926499293,1.2865610293679632,-0.013897253947981357
51,-0.310356557846824,6.431100886871799,0.6915151930663513,0.05865764194249691,0.0,-0.06595477355326948,1.0959581668571945,0.5961631342689926,0.045435039408864175
52,-2.5952136684984204,5.694162329871539,0.20412023357642692,0.19156048707199758,0.0,-16.785713478583002,0.902496207981994,2.476300594701748,-0.03613179150915669
53,-0.3403960347450557,5.721950590762621,0.0941563639393089,0.17812861929247775,0.0,-4.442037056706738,0.912725202174892,0.21129748919637348,0.04355719768315636
54,-0.016294284656215283,1.497962648556876,0.6968905428131821,0.06336822919536128,0.04935936440134117,-0.023026316078415873,0.9616353132869204,-0.1295387634936212,0.026548688997442775
55,0.11783071230342276,1.3052497883149874,0.655161259017242,0.09193068042906795,0.051233555746932176,0.2029186393023358,1.2235983566940551,1.6435483870967742,0.0
56,0.4149280474830618,3.3280907624714975,1.1240517450209733,0.08285775455520043,0.0,0.07984420286759732,1.3199778959503585,2.3480465160493043,0.015364902232812906
57,0.19915941461937006,3.4522864898726247,1.192564842153446,0.07926722689164256,0.0,0.04415584524961807,2.3224351355452155,-76.97317073170731,0.00303720285659128
58,0.11440159943324875,,0.20122813038837034,0.06806225975915486,0.0014879737723046136,0.05251111049247759,1.0818824923861308,0.6847642092700973,-0.002395807768992513
59,0.15922527383939755,1.0,0.19791481087591403,0.06825064833338894,0.0019630817152463476,0.08505893762076634,1.076504506990412,1.5345548020982966,0.0011235783609111658
60,0.11440159943324875,,0.20122813038837034,0.06806225975915486,0.0,0.0,1.0818824923861308,0.6847642092700973,0.00043882688990582174
61,0.15922527383939755,1.0,0.19791481087591403,0.06825064833338894,0.0,0.0,1.076504506990412,1.5345548020982966,3.894975407401051e-05
62,0.09710825117403858,1.3033507928905095,0.5233461931181072,0.08886373784896894,0.0,0.03922324995126155,1.1278974107260906,1.432785165368374,-0.018076644243406912
63,0.07572426334335522,1.2227184144681755,0.48539348559314677,0.08444722067287297,0.0,0.026117589989922932,1.1074031701555411,-0.28362732320437056,-0.010343146768896295
64,-5.100566060460075,1.26533635816473,0.0,0.11490744339622802,0.0,-0.970873813375653,1.0,1.2774493243243243,0.016064241646516784
65,-1.182226660009985,9.80087912087912,0.0,0.08546261532568372,0.0,-1.6653060900375583,1.0,2.250644942294637,0.04424783669044382
66,-0.41867910125391294,11.15704206950614,0.02116296830126171,0.0942854218358856,0.0,-0.16999999999999998,1.0,0.969272288892542,0.05238101833802261
67,-0.314666413770212,10.118545890342554,0.0,0.09542996437580384,0.0,-0.4754902049698587,0.0,1.178856930605126,0.021782109410423453
68,0.11915734918332165,1.2980326998446745,0.44297430289775835,0.08031204614311829,0.0,0.04084967269336884,1.0374311067140036,1.1125744379494644,-0.007755209173944614
69,0.10266176190594781,1.2430256379656701,0.4339064203111303,0.07946389040695061,0.0,0.04739130434782609,1.058931239676062,1.7587530966143683,0.0008591808581714709
70,0.2743759516587337,3.5370085277191174,0.9076171938585752,0.1255084963553757,0.0,0.0427172480199695,1.388827163103009,1.8558438925494172,-0.03073876236431418
71,0.18303804185476075,4.124457173304916,0.8794381604800595,0.12329788088542003,0.0,0.03704637068282119,1.395878287255563,1.9737105357928855,0.018574948195127453
72,0.02501071267784401,1.0545662491882872,1.2799743229964788,0.08057328947574603,0.007525986499959287,0.0043380201792471585,1.093570274582448,0.1781392159324686,-0.013551750148569115
73,0.12541558086030588,1.07746590550151,1.180340263292671,0.0763771659098709,0.005352352318321585,0.02630992048779451,0.9855578939036277,1.7935213788723041,-0.0005168744778759797
74,0.2674502806015326,1.2983442535908913,1.2510754887691662,0.09307398865297048,0.012823718487933622,0.031175522832194692,1.0408713110733208,0.9991839665420466,0.003937583620087445
75,0.31109829111850906,1.2332511161014903,1.3032138617225721,0.09100375401201187,0.01483870961468682,0.041534340257780335,1.218883320887107,1.164278208420147,-0.0179665560730135
76,0.14590151892328662,1.0,0.04150097386386179,0.07615818134713818,0.02362125145086594,0.09271671482622716,1.1147734524569242,1.2844722282101027,-0.024810114993324837
77,0.10228801164217938,1.0,0.0337353564978954,0.07919012306675274,0.026686088954902785,0.08282567047057167,1.009253096889156,1.5132108296183537,0.012148310499521097
78,-0.704065283800816,2.163768115942029,0.29971561824593335,0.1932058156487393,0.0,-4.426772652387548,0.9186106871411859,0.634088154375974,0.012820500280416923
79,-0.6878130437947029,1.8909208699676077,0.2833798054756625,0.11966516859354207,0.0,-12.714286029228262,0.843783299665941,1.0437777376147157,0.02459017995287442
80,0.08907024649514779,1.0,0.06489505146522945,0.08891168231438099,,,-0.5346226070603198,-0.5068234457970969,-0.007342101955627514
81,-0.3583849595073602,1.0,-0.1962299659357388,0.07563711511792576,0.2233620588210732,-0.44792172565551225,-1.6496413375525845,-1.7070457037850941,0.0029353945388802204
82,0.039844021724589986,0.0,0.043220734664498876,0.07969309440094482,0.13411788254740045,0.05598455783984291,1.0683557201500946,0.49263976182600067,0.027698180941434124
83,0.08909151994907372,0.0,0.038782402260321494,0.07278513808637471,0.15369550591172507,0.15950261635303617,1.2971355225701504,2.7683150183150182,0.012354173572132891
84,-0.4397710769604445,10.554745190992797,0.1168596521547864,0.05428849824462318,0.0,-1.2666667241898821,4.400532465611596,0.9564518791613933,-0.05398622685977863
85,-0.46044663805291347,8.941258558283547,0.026913630374466087,0.05428576533524546,0.0,-0.10158730158730159,1.043042270904042,1.7811428011369206,-0.004774876913561197
86,2.189190428165398,1.7840232389251998,0.03729441741950429,0.07251450885786037,0.0,7.795918215617001,0.6284599006387509,-1.3605800735063678,-0.034782576245485725
87,0.9778786950101691,2.727808093359987,0.036177833694940494,0.017014651550459697,0.0,-2.5929203649239008,0.5203101920236337,0.8692389608459843,0.04328339603453028
88,-0.624369067765433,8.58692465552624,0.0,,0.0,-1.9723182675071211,1.0,4.32111212954476,0.0
89,-0.09068994181213633,13.889877300613497,0.0,,0.0,-0.54,0.0,0.4989836365484297,0.10399996439615886
90,0.17170758280849022,1.0,0.19177516649153842,0.06849122212492552,0.05330680808634176,0.14953271343951283,0.9774037324191986,1.2880488764096325,-0.0020626748157035785
91,0.1331584307285576,1.0,0.1909697153299318,0.06844594548770591,0.05355174570276866,0.1462871112864216,1.0124053399177013,1.4758477516123545,0.024119633914186665
92,-0.48422254917144186,4.907578346271601,0.12263318755590895,0.06100721664639902,0.016816347689794384,-0.7984693722146993,0.6726293911206515,-0.8382541203911607,-0.05450232040046188
93,0.35571116245026024,3.6499425545731556,0.11021635939393333,0.05891008323376407,0.0070678742305948766,0.5771971444136998,2.9563830501645287,1.3658851424961778,0.030888094508023246
94,0.038400113010060515,4.77252343801338,1.179984026242487,0.06680816887320568,0.012632011788082593,0.02013639891327464,1.0652147684620232,0.22223472007506914,-0.013636328957297487
95,0.17715790857993352,4.697908154588739,1.2606564526716402,0.06303414337380998,0.02420477574820877,0.18423440922901396,1.1102694132986803,1.6861431729228873,0.00029812627296332096
96,-0.17327487002679062,1.0,-0.10944477209537451,0.08163602566425038,,,-30.797629127857746,42.001102535832416,-0.008506105898716618
97,-0.003212347882754615,1.0,0.0030052114080980396,0.08205048710760776,0.43333354247725275,-0.0048819188531185505,0.008841677243863087,-0.006887700231976529,-0.01112824482173993
98,-2.020762598011676,3.9591634238228863,0.08253779080373104,0.12037575541517793,0.0,-1.2862547567213447,4.415026833631485,1.0465937124422797,0.018292665641127553
99,-0.7675762283938629,6.642970211541229,0.013095656433355696,0.13732256715695595,0.0,-0.6986301187324493,1.5535624052551793,1.2152169234080497,0.057291675397815996
100,0.32861121201113935,1.3433523209307963,0.6517680244467577,0.0945348874090967,0.0,0.019896078588240204,1.102408269907986,1.1412952060555088,-0.009524900633507092
101,0.3384812468863426,1.106791338582677,0.64811338118903,0.09070591687864811,0.0,0.030101328371154982,1.1153626860943935,0.9863127333056823,-0.004023699282873298
102,0.03268938306216078,0.7966281955331469,0.06913264794267043,0.06237102705446816,,,1.2505292987199115,1.1149458464808413,-0.019858356655377867
103,0.03293088482647864,0.8933032894302658,0.06402530898504422,0.062265797746162234,0.04291629558482224,0.027273895993627225,1.2666810089501743,1.2466938735452635,-0.00826799274437748
104,-0.06370241250473285,4.423965834868532,0.5684738689805922,0.08797284457125282,0.0008183314932145327,-0.16107382447240287,1.026851057889804,-0.14763000612572638,-0.0288066542133026
105,0.41005152714509746,4.790548605278281,0.5408550658987468,0.09106313960951873,0.0020961553229746025,1.3621398802746307,1.4888588691121238,-2.9751256033888285,0.019696987321116525
106,0.09319745901616758,1.3695912896430489,0.25219122130991956,0.0928343198580218,0.016837669245671323,0.03323932353520695,1.0242706126784415,1.2059324861263767,-0.018844055311702468
107,0.07537465114459564,2.0215675156745427,0.23883482580833698,0.0923808073622293,0.018480576855769898,0.032864353438497994,1.6416348035591941,1.9767818691016108,0.011303281088291385
108,-3.8856826839908756,2.669063458684234,0.0,0.10129938580790494,0.0,-6.854838656957391,1.0,0.6554704379672153,0.14285714285714285
109,-5.537164345513484,2.373504530945236,0.0,0.10035912650697744,0.0,-4.7272727272727275,1.0,1.7831032618225116,0.05343511450381679
110,0.17871849777631363,1.4637675168451076,1.6989995650282732,0.06925781417331811,0.0229722094778712,0.11090031502461734,1.1912867013102793,1.6020671834625324,-0.03342316414146736
111,0.12052320149486141,1.453845452888646,1.5186155052016532,0.06559389692325938,0.016566194169204136,0.053810335736659484,1.3246678579752933,1.5287810383747178,0.004289954468539867
112,-0.43365218237843833,6.886244999674281,0.4421708668903156,0.0955197158335907,0.0,-0.07300884986560471,1.9035667795552713,0.9198344877285383,-0.017766540772783588
113,-0.5075179975123495,6.870996992426999,0.2930020881893639,0.08623514469801222,0.0,-0.1314432950921414,1.9171729281507677,0.9458612724827412,0.050000038317272295
114,0.09201077199281867,1.1546281433921883,1.633595076400679,0.13576269604361857,,0.05968096709498428,1.0902202393598186,-1.7083333333333333,-0.020780726362910645
115,-0.05788712011577424,1.1890888317623536,1.5419305525223848,0.09167528467464221,,-0.03660997550522198,1.0322368421052632,-0.10830324909747292,-0.002060549693723742
116,0.972329087230344,0.9860408346505298,0.3374232406662612,0.07474070176576547,0.019751049311080716,0.03541228465799079,1.0718100520362697,1.1570416087354607,-0.012998835962024584
117,0.9143025454996434,0.9935857806656067,0.25443091764153725,0.060708591247901525,0.016961195468830254,0.030143203485784576,1.1003565795789618,1.1348470271310371,-0.0042846774757954705
118,-0.4312927515000054,5.1202863700950925,0.2163253822887008,0.09238524266341513,0.0,-0.28571428015350264,1.2006168040221843,0.9658045436344251,-0.011406803203257916
119,-0.3431816977708314,3.538868435157767,0.16715763572406384,0.0885284245343229,0.0,-0.1937172808722575,1.568823565286333,1.4175152331648737,0.027738220342035352
120,0.7187772925764192,0.83525,0.5303030303030303,0.0743027096767336,0.0,0.015648102788138277,1.1411308709530323,1.6559356136820926,-0.028695841783755848
121,0.585394581861013,0.689448740334248,0.5095852213314744,0.06923422182872646,0.0,0.012093969385415447,1.1572559366754618,0.41142384105960267,0.010650768059566728
122,0.03909732201483696,0.6470985903213817,0.3588589478305545,0.07625174209273987,0.020637535962110987,0.021994134343761965,1.2050454569350444,-0.38924652309136787,-0.022925768738555483
123,-0.10490904261033349,0.5826952261579421,0.31413523964312096,0.08371528075641183,0.01588663030797211,-0.04620646797450023,0.9985557276331112,0.5391075193809486,-0.0035502643370829
124,-0.0020481810201892128,2.058818176515196,0.5276764425308234,0.08993728449937245,0.05000877917795279,-0.004087193375523676,1.8215430085754276,0.23590040532715692,0.0064137276913598515
125,-0.024180766279662393,2.4222928829356523,0.9894326531544752,,0.019723513938183196,-0.009839545652693644,1.1115358038340803,-3.631202691337258,0.001744396321254384
126,0.07264734665530195,1.6989233373492139,1.0139936929234088,0.07911552314831177,0.0,0.030734873956894948,1.1001979181005415,1.01992199618845,-0.0040119750123164604
127,0.07856963770841169,2.755916015940317,0.9123181561548568,0.07214735608990339,0.0,0.028455031267328422,1.1303965218528325,1.3619654121268825,-0.006369410759649605
128,-0.8513535847684527,5.91065558518886,0.0,0.049102784725305215,0.0,-2.071713089686228,0.0,1.061811185928267,0.049180279813509774
129,-0.46030014074038933,14.87546904315197,0.017056037041164176,0.05883055422623747,0.0,-2.5517242113560212,1.0,1.2385645110504055,0.107954578551133
130,0.21679861147693158,1.0,0.22138072158243935,0.544901,0.0,,-1.2359762225747253,-1.1736213560447044,-0.01090660167552846
131,-4.234600016161497,2.385343152623418,0.1717495064627719,0.12551063596604797,-0.0,-9.123966654502722,0.48775300825564377,1.3551543475295653,0.03975538691106783
132,-0.906728682719965,5.306556016758073,0.12937343379743146,0.12618411530559984,-0.0,-4.285714155962682,0.8072112109684986,1.1939025394601699,0.0165906243213961
133,-1.1784647813103812,6.140296662546353,0.08524813382935784,0.09890825155159845,0.0,-4.1979010764849125,0.9455231930960086,1.3353015325416306,0.07692308280124724
134,0.03742339847816521,1.0825889379381979,8.764384018075848,0.06557024330660557,0.05778199322136288,0.032849503054817694,1.6625075794833508,0.2933209959623149,-0.02564102564102569
135,0.07412118264686444,1.4687841041658827,5.404824621099911,0.07626659228218269,0.025540948339943945,0.07332306070419527,1.9807907106850204,11.947738693467336,0.026928667519837374
136,0.10220784164446137,0.7926322043969103,0.20992507387083156,0.05157768109332275,0.032633138430428615,0.0575062235359978,1.2444479199249296,1.084848484848485,-0.005618608967329437
137,0.10206185567010309,0.6963906581740976,0.17892822163145375,0.05067267965171157,0.025577860129477156,0.04478696889836121,1.103555402140145,1.1366245694603903,-0.007506982285101571
138,-0.4300557223265078,1.0,-0.35113107885209693,0.08356694880022937,0.0976814050088932,-0.4853228836012533,17.053337301833725,14.252688723296043,-0.005802748426621873
139,-0.10225488796917369,,-0.03943890528788957,0.08335568262983814,0.011387688296730198,-0.12673610607507071,-0.37244394302637146,-0.7237373737373738,-0.005905459334988653
140,0.07564180929095354,1.0,0.09086133107813742,0.08269230582904329,0.009781017511134488,0.19771235628209602,1.1492706645056725,-13.561643835616438,0.004016060411629276
141,0.19255291005291006,5.459283787098356,0.6619015110603915,0.13276024615384616,0.0,0.019600451810834446,1.2780302583171024,1.5404232804232805,-0.1046738768279995
142,0.1853340916668301,5.448247684764845,0.8155082787832114,0.1410408989402827,0.0,0.01791044742127893,3.061987951807229,-4.662062160828811,-0.05150042439667531
143,0.11211852659804122,5.0972285081346325,0.6476211857442846,0.0886558401384852,0.003732407761501455,0.031429904002212246,0.8972527692852909,0.6425122708604628,-0.013265676473549483
144,0.18725141076297025,3.0238777945415642,0.9263385417294123,0.09361382100663188,0.004755084885472688,0.06244967384856547,1.2675002094846404,1.4818608241301507,0.017428436691708103
145,0.3852502648125424,1.0,0.04860820477562869,0.24792561516958078,0.014692261427000532,0.23297491357967298,0.9043202769470892,2.5758746983071443,0.013901171058198039
146,0.07496164476848242,1.0,0.0507167350173695,0.36228746291862424,0.01754480979556543,0.10039456613838153,1.0623494980081003,0.705912489202633,0.027713574096160567
147,0.04126807231790224,2.3034745599743034,0.24435875364463502,0.08940452973373957,0.025339117010921428,0.027894257840715763,1.4836481571211682,1.1927306053083486,0.014009876613825564
148,0.0936610747310189,1.7095901487635417,0.3787774970659029,0.08231203744445438,0.0224323657077253,0.04589598531819941,1.233105691222719,1.0983919297429472,-0.005381487331656292
149,-0.7985673857817559,10.026361231794265,0.03279724529297605,,0.0,-2.694063856549968,1.952118708887869,1.1549232816802388,0.0
150,-0.6079510500955226,9.954232040915567,0.015149124361917841,,0.0,-2.5357143288972432,0.44631044569597517,1.3207145084217005,0.042553254089081706
151,0.07825093502038254,1.430839276518048,1.4586077692902217,0.06746973184796809,0.01694329955431738,0.03281214481766093,0.995818619238303,0.2982062726837278,0.02920226841353904
152,0.2947511786422715,1.6573402098304486,1.3232789571132002,0.06632396176895798,0.049902362883009144,0.1841103544024592,1.332970038410657,-2.0051654768389766,-0.006291775284782231
153,0.09656223057413345,0.6465601274077736,0.21011689387114926,0.05492222435873949,0.04003043704388224,0.05616736454469243,1.1695747975226298,0.9272939190547004,-0.00031610936580116824
154,0.1109115061605121,0.6284210611023039,0.19153928368961784,0.05353682096187081,0.033658190721406224,0.05510230624678146,1.1255823306632704,1.1309031407663288,-0.00022561935784825023
155,-0.04504673086228534,4.124429853398228,0.09917238848847443,,0.0,-0.04063509166308996,1.5068839576981998,-0.7256730837465405,-0.009401696360009348
156,0.060377920289995446,3.7129505330052344,0.06153874583598007,0.08840317087015293,0.0,0.11711248346604756,1.0212080258517113,-3.3510413107989523,0.026846604502858678
157,-0.22404595814526057,1.1774765059312895,0.32888460235122385,0.11646850041447386,0.0332623588539131,-0.04303613257553613,1.1324836190647158,1.3349633251833741,-0.023958286284295374
158,-0.1461758398856326,1.1318681318681318,0.33798501349998483,0.07046046527953426,0.021697020875268383,-0.022129879137895946,1.153312629399586,-8.891304347826088,-0.0012290326437133239
159,0.03909687059018843,1.6115042915223612,3.5648467925637446,0.0645632862772491,0.0,0.12195121762110984,1.560939510939511,-0.07243924946170409,0.0
160,-0.6980139559849705,1.4177353769158587,2.444741603083458,0.05625361590005672,0.0,-0.3586206896551724,1.2386911641624487,0.37512259851150986,-0.04000004359654018
161,-0.9852677306638965,1.1721207738202857,1.2245374160799083,0.09388462419746905,0.0,-0.16789667660341331,1.2207892911072113,0.7342529382785559,-0.026315708419769577
162,-0.8074671819060067,2.213890870185449,0.8359089823627742,0.09958066995238717,0.0,-0.33681462811929946,1.1967277167277168,1.9850516904163173,0.07142857142857142
163,-0.6352582737030411,7.877342419080068,0.10066754721022382,0.14241215602640556,0.0,-2.5161290129067124,1.0722433460076046,2.7159416826003824,-0.009230760427621694
164,-0.157928509417582,9.119237702807109,0.0656662754987391,0.14296714146195671,0.0,-0.5723270320103927,1.4403066812705367,1.635013677217663,0.08333333333333333
165,-0.003913575901550933,1.0,-0.0014894899054875158,,,,0.008362857568744927,0.012505447758759287,-0.0018886173253533762
166,-0.3005718533540952,1.0,-0.16322213456097817,0.07289548407503374,0.05777672617189144,-0.3380907517243741,-3.457764092991378,-3.5299240811192165,0.004720141280130623
167,0.22161895360315895,1.0,0.23492074503138982,0.07275764997642634,0.1231152299161211,0.09112404698668022,1.086984432675333,0.45012531328320804,-0.004436690566441794
168,0.39804469273743015,1.0,0.21537451176938233,0.07233207614945336,0.22261271425883747,0.18704944233004656,1.0989417989417989,2.7254098360655736,-0.0171014536981997
169,0.187838139950816,1.0,0.1489196058526756,0.07684725994411813,0.01881157147516937,0.08075106129845455,0.8830104996379435,0.9713294797687861,-0.005557120133704169
170,0.13006345292154092,1.0,0.14025466224879715,0.0788631430879423,0.018170826169931768,0.09190870056813118,0.992587934055074,0.9051904562578484,-0.006140211560516954
171,-0.5624301082300625,5.65842255634758,0.20623703319502074,0.13977028579772965,0.0,-0.96,1.0244512708715254,1.495123689654573,-0.08333334085917202
172,-0.42311568138520494,3.1975769594249153,0.17929686632464967,0.13736978007037565,0.0,-0.38709677121641733,1.423342736248237,1.3905864719818208,0.01801800021547884
173,-0.08205982287287068,1.0,-0.04348578782565135,0.0563585917176572,0.08460344744420366,-0.09006506705506825,-0.7242918734092023,-0.9184024676324769,0.008090645974711149
174,0.07708330728768613,1.0,0.0496559132673231,0.05293577184158578,0.09896571222108898,0.11757069516091581,4.029843601138307,5.4919172174905455,0.0
175,0.11678271922491855,1.8081891245228772,0.32350085192954714,0.09806604797894272,0.0,0.18878248711300305,1.3545982804176644,1.672751941108514,0.019521436862887157
176,0.07575125951910842,1.5744847398454807,0.2666763966779818,0.09295760648514707,0.0,0.15300896398914765,1.4313885135669515,0.7646186767097493,-0.05728832694747914
177,-0.0809722680822902,2.212014408688224,0.2970840408737593,0.1068746565692803,0.004243599087692826,-0.06991869810276964,1.0674783941419388,23.21267519804997,-0.018669761156320703
